@relation D02_k03_N60000-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute X0 numeric
@attribute X1 numeric
@attribute class {c0,c1,c2}
@attribute FoundClusters {Cluster_0,Cluster_1,Cluster_2}

@data
0.236756,0.481069,c0,Cluster_1
0.313631,0.386716,c0,Cluster_2
0.31504,0.424184,c0,Cluster_1
0.247904,0.391138,c0,Cluster_2
0.285925,0.267365,c0,Cluster_2
0.234504,0.544793,c0,Cluster_2
0.263431,0.495333,c0,Cluster_1
0.232221,0.628687,c0,Cluster_0
0.218431,0.444086,c0,Cluster_1
0.221856,0.285564,c0,Cluster_2
0.25542,0.385098,c0,Cluster_2
0.238338,0.514008,c0,Cluster_1
0.274602,0.549728,c0,Cluster_2
0.243298,0.575043,c0,Cluster_0
0.263443,0.486001,c0,Cluster_1
0.277949,0.428029,c0,Cluster_1
0.28148,0.480623,c0,Cluster_1
0.24553,0.326551,c0,Cluster_2
0.294343,0.196589,c0,Cluster_2
0.282641,0.574051,c0,Cluster_0
0.341002,0.435602,c0,Cluster_1
0.24004,0.219981,c0,Cluster_2
0.259544,0.386997,c0,Cluster_2
0.286983,0.48355,c0,Cluster_1
0.245274,0.448202,c0,Cluster_1
0.280759,0.223155,c0,Cluster_2
0.256009,0.491904,c0,Cluster_1
0.3094,0.252505,c0,Cluster_2
0.270193,0.500653,c0,Cluster_1
0.316034,0.330449,c0,Cluster_2
0.227739,0.501943,c0,Cluster_1
0.234455,0.522117,c0,Cluster_1
0.229365,0.235941,c0,Cluster_2
0.218275,0.374205,c0,Cluster_2
0.313212,0.412651,c0,Cluster_1
0.313076,0.367622,c0,Cluster_2
0.230366,0.392543,c0,Cluster_2
0.273674,0.540502,c0,Cluster_2
0.309102,0.419091,c0,Cluster_1
0.270108,0.335665,c0,Cluster_2
0.297332,0.339845,c0,Cluster_2
0.227249,0.328657,c0,Cluster_2
0.277917,0.409466,c0,Cluster_1
0.237386,0.327626,c0,Cluster_2
0.225062,0.475423,c0,Cluster_1
0.19527,0.231161,c0,Cluster_2
0.277046,0.439355,c0,Cluster_1
0.288558,0.289534,c0,Cluster_2
0.283115,0.493357,c0,Cluster_1
0.276224,0.556013,c0,Cluster_0
0.271955,0.479993,c0,Cluster_1
0.286277,0.600208,c0,Cluster_0
0.263109,0.554386,c0,Cluster_2
0.265483,0.572376,c0,Cluster_0
0.25035,0.468821,c0,Cluster_1
0.301354,0.476974,c0,Cluster_1
0.246084,0.198859,c0,Cluster_2
0.309275,0.427758,c0,Cluster_1
0.230405,0.440448,c0,Cluster_1
0.261175,0.346503,c0,Cluster_2
0.236756,0.584579,c0,Cluster_0
0.290945,0.544808,c0,Cluster_2
0.255674,0.346198,c0,Cluster_2
0.316334,0.437561,c0,Cluster_1
0.315819,0.442506,c0,Cluster_1
0.28121,0.299043,c0,Cluster_2
0.214818,0.311015,c0,Cluster_2
0.254442,0.619966,c0,Cluster_0
0.229341,0.513261,c0,Cluster_1
0.321358,0.596829,c0,Cluster_0
0.234989,0.517716,c0,Cluster_1
0.285709,0.521877,c0,Cluster_1
0.272997,0.486972,c0,Cluster_1
0.261088,0.222333,c0,Cluster_2
0.261091,0.216768,c0,Cluster_2
0.291371,0.321634,c0,Cluster_2
0.218468,0.347344,c0,Cluster_2
0.279643,0.556444,c0,Cluster_0
0.305431,0.487073,c0,Cluster_1
0.233982,0.516508,c0,Cluster_1
0.251268,0.498437,c0,Cluster_1
0.225032,0.364251,c0,Cluster_2
0.278499,0.359638,c0,Cluster_2
0.221782,0.593353,c0,Cluster_0
0.289673,0.338874,c0,Cluster_2
0.288487,0.513789,c0,Cluster_1
0.229704,0.392567,c0,Cluster_2
0.267665,0.498529,c0,Cluster_1
0.26015,0.519642,c0,Cluster_1
0.277094,0.58829,c0,Cluster_0
0.293261,0.491309,c0,Cluster_1
0.28781,0.493905,c0,Cluster_1
0.217752,0.379989,c0,Cluster_2
0.272654,0.440031,c0,Cluster_1
0.273882,0.403716,c0,Cluster_1
0.276128,0.479821,c0,Cluster_1
0.237015,0.50525,c0,Cluster_1
0.314116,0.46219,c0,Cluster_1
0.296144,0.578426,c0,Cluster_0
0.231122,0.396535,c0,Cluster_1
0.240132,0.528552,c0,Cluster_1
0.249346,0.487884,c0,Cluster_1
0.238679,0.53598,c0,Cluster_2
0.301806,0.396786,c0,Cluster_2
0.340017,0.536452,c0,Cluster_0
0.3355,0.349444,c0,Cluster_2
0.29863,0.573349,c0,Cluster_0
0.304192,0.317288,c0,Cluster_2
0.264969,0.590261,c0,Cluster_0
0.303995,0.496045,c0,Cluster_1
0.240384,0.635289,c0,Cluster_0
0.305379,0.506173,c0,Cluster_1
0.218502,0.678012,c0,Cluster_0
0.283088,0.529987,c0,Cluster_2
0.243647,0.552007,c0,Cluster_2
0.259666,0.560721,c0,Cluster_0
0.225902,0.456065,c0,Cluster_1
0.292455,0.557263,c0,Cluster_0
0.305671,0.540154,c0,Cluster_2
0.257335,0.442237,c0,Cluster_1
0.229239,0.545624,c0,Cluster_2
0.337783,0.524818,c0,Cluster_2
0.248393,0.420474,c0,Cluster_1
0.23359,0.527174,c0,Cluster_1
0.245809,0.41352,c0,Cluster_1
0.252436,0.55396,c0,Cluster_2
0.253126,0.421801,c0,Cluster_1
0.290352,0.492648,c0,Cluster_1
0.323717,0.434174,c0,Cluster_1
0.264914,0.45675,c0,Cluster_1
0.279461,0.379571,c0,Cluster_2
0.21019,0.338061,c0,Cluster_2
0.283349,0.714489,c0,Cluster_0
0.280175,0.306524,c0,Cluster_2
0.226602,0.472325,c0,Cluster_1
0.210539,0.367008,c0,Cluster_2
0.260272,0.574811,c0,Cluster_0
0.233623,0.50651,c0,Cluster_1
0.268181,0.55029,c0,Cluster_2
0.313079,0.267773,c0,Cluster_2
0.318223,0.482385,c0,Cluster_1
0.214028,0.652925,c0,Cluster_0
0.272178,0.434067,c0,Cluster_1
0.325528,0.437964,c0,Cluster_1
0.308673,0.405152,c0,Cluster_2
0.269529,0.380204,c0,Cluster_2
0.192367,0.240435,c0,Cluster_2
0.233184,0.604448,c0,Cluster_0
0.222515,0.64675,c0,Cluster_0
0.278518,0.206232,c0,Cluster_2
0.295999,0.567647,c0,Cluster_0
0.277329,0.426797,c0,Cluster_1
0.275371,0.463676,c0,Cluster_1
0.273291,0.42051,c0,Cluster_1
0.266851,0.342298,c0,Cluster_2
0.251318,0.307025,c0,Cluster_2
0.279342,0.484351,c0,Cluster_1
0.276375,0.303944,c0,Cluster_2
0.25945,0.582511,c0,Cluster_0
0.387061,0.525244,c0,Cluster_0
0.291682,0.512876,c0,Cluster_1
0.273257,0.603601,c0,Cluster_0
0.319554,0.655727,c0,Cluster_0
0.247065,0.453182,c0,Cluster_1
0.284655,0.659857,c0,Cluster_0
0.265114,0.413158,c0,Cluster_1
0.285096,0.414296,c0,Cluster_1
0.300822,0.345512,c0,Cluster_2
0.29487,0.64631,c0,Cluster_0
0.229748,0.431675,c0,Cluster_1
0.307707,0.205636,c0,Cluster_2
0.308192,0.414867,c0,Cluster_1
0.26841,0.529417,c0,Cluster_2
0.328237,0.239568,c0,Cluster_2
0.282141,0.539601,c0,Cluster_2
0.279773,0.518892,c0,Cluster_1
0.26351,0.397264,c0,Cluster_2
0.253256,0.393575,c0,Cluster_2
0.302603,0.30854,c0,Cluster_2
0.286261,0.664433,c0,Cluster_0
0.186721,0.509804,c0,Cluster_1
0.258149,0.408658,c0,Cluster_1
0.279059,0.565198,c0,Cluster_0
0.291817,0.543604,c0,Cluster_2
0.223374,0.528369,c0,Cluster_1
0.245925,0.540729,c0,Cluster_2
0.241686,0.632844,c0,Cluster_0
0.273385,0.28764,c0,Cluster_2
0.226603,0.516263,c0,Cluster_1
0.305483,0.394749,c0,Cluster_2
0.300688,0.573859,c0,Cluster_0
0.274036,0.266949,c0,Cluster_2
0.278457,0.24137,c0,Cluster_2
0.226912,0.43793,c0,Cluster_1
0.306161,0.453429,c0,Cluster_1
0.284693,0.526779,c0,Cluster_2
0.331247,0.376834,c0,Cluster_2
0.29328,0.515862,c0,Cluster_1
0.251217,0.352258,c0,Cluster_2
0.275667,0.336865,c0,Cluster_2
0.317906,0.453082,c0,Cluster_1
0.271792,0.435279,c0,Cluster_1
0.317101,0.371933,c0,Cluster_2
0.372106,0.552955,c0,Cluster_0
0.247706,0.556216,c0,Cluster_2
0.293297,0.595747,c0,Cluster_0
0.258334,0.170021,c0,Cluster_2
0.294231,0.40692,c0,Cluster_1
0.323053,0.327947,c0,Cluster_2
0.293345,0.475135,c0,Cluster_1
0.295126,0.380091,c0,Cluster_2
0.271686,0.466828,c0,Cluster_1
0.278052,0.421844,c0,Cluster_1
0.291441,0.536213,c0,Cluster_2
0.277841,0.567739,c0,Cluster_0
0.245684,0.502768,c0,Cluster_1
0.300334,0.419957,c0,Cluster_1
0.269032,0.621472,c0,Cluster_0
0.22623,0.42752,c0,Cluster_1
0.286363,0.475071,c0,Cluster_1
0.352281,0.33284,c0,Cluster_2
0.302395,0.613618,c0,Cluster_0
0.274371,0.557858,c0,Cluster_0
0.279633,0.38378,c0,Cluster_2
0.265338,0.50379,c0,Cluster_1
0.292327,0.590258,c0,Cluster_0
0.227306,0.334861,c0,Cluster_2
0.282401,0.448114,c0,Cluster_1
0.247525,0.407279,c0,Cluster_1
0.291454,0.554139,c0,Cluster_0
0.369337,0.39798,c0,Cluster_2
0.293179,0.575486,c0,Cluster_0
0.242258,0.457868,c0,Cluster_1
0.304248,0.488266,c0,Cluster_1
0.289294,0.516632,c0,Cluster_1
0.268089,0.360642,c0,Cluster_2
0.306057,0.414603,c0,Cluster_1
0.281209,0.495427,c0,Cluster_1
0.264587,0.588662,c0,Cluster_0
0.230348,0.442748,c0,Cluster_1
0.305232,0.382082,c0,Cluster_2
0.277674,0.369224,c0,Cluster_2
0.300692,0.368187,c0,Cluster_2
0.300239,0.40622,c0,Cluster_1
0.2557,0.565352,c0,Cluster_0
0.297933,0.336346,c0,Cluster_2
0.244649,0.397335,c0,Cluster_1
0.275485,0.588859,c0,Cluster_0
0.316937,0.666496,c0,Cluster_0
0.291438,0.409356,c0,Cluster_1
0.263013,0.499108,c0,Cluster_1
0.276321,0.419431,c0,Cluster_1
0.305841,0.470155,c0,Cluster_1
0.32291,0.368075,c0,Cluster_2
0.2416,0.44176,c0,Cluster_1
0.28718,0.508461,c0,Cluster_1
0.208755,0.369047,c0,Cluster_2
0.252405,0.537899,c0,Cluster_2
0.22663,0.546963,c0,Cluster_2
0.227445,0.353631,c0,Cluster_2
0.313172,0.708811,c0,Cluster_0
0.314403,0.524338,c0,Cluster_2
0.299218,0.409166,c0,Cluster_1
0.26816,0.503331,c0,Cluster_1
0.295347,0.192151,c0,Cluster_2
0.286985,0.57503,c0,Cluster_0
0.285745,0.63264,c0,Cluster_0
0.258173,0.552066,c0,Cluster_2
0.272236,0.49513,c0,Cluster_1
0.297026,0.334198,c0,Cluster_2
0.237708,0.4231,c0,Cluster_1
0.328979,0.351755,c0,Cluster_2
0.276869,0.531947,c0,Cluster_2
0.260751,0.529143,c0,Cluster_2
0.248844,0.475439,c0,Cluster_1
0.318912,0.642584,c0,Cluster_0
0.267294,0.345178,c0,Cluster_2
0.336902,0.587206,c0,Cluster_0
0.267447,0.341303,c0,Cluster_2
0.233818,0.369865,c0,Cluster_2
0.257882,0.432668,c0,Cluster_1
0.243764,0.45394,c0,Cluster_1
0.224131,0.531954,c0,Cluster_1
0.300652,0.41534,c0,Cluster_1
0.276448,0.566048,c0,Cluster_0
0.370345,0.529784,c0,Cluster_0
0.255589,0.349358,c0,Cluster_2
0.32805,0.373154,c0,Cluster_2
0.234217,0.759243,c0,Cluster_0
0.3025,0.424377,c0,Cluster_1
0.312787,0.579349,c0,Cluster_0
0.237199,0.400096,c0,Cluster_1
0.271741,0.450062,c0,Cluster_1
0.322947,0.492781,c0,Cluster_1
0.263027,0.437222,c0,Cluster_1
0.328921,0.427855,c0,Cluster_1
0.268323,0.405314,c0,Cluster_1
0.281234,0.307245,c0,Cluster_2
0.325209,0.672992,c0,Cluster_0
0.278395,0.610542,c0,Cluster_0
0.265779,0.57788,c0,Cluster_0
0.265108,0.54366,c0,Cluster_2
0.244033,0.414302,c0,Cluster_1
0.26792,0.221494,c0,Cluster_2
0.344412,0.448128,c0,Cluster_1
0.24295,0.340912,c0,Cluster_2
0.308649,0.557135,c0,Cluster_0
0.328457,0.535011,c0,Cluster_2
0.282514,0.63508,c0,Cluster_0
0.289131,0.482112,c0,Cluster_1
0.243234,0.243244,c0,Cluster_2
0.327159,0.447206,c0,Cluster_1
0.249447,0.464057,c0,Cluster_1
0.326177,0.491487,c0,Cluster_1
0.290917,0.674201,c0,Cluster_0
0.261334,0.440552,c0,Cluster_1
0.266703,0.491296,c0,Cluster_1
0.230191,0.451897,c0,Cluster_1
0.268849,0.34005,c0,Cluster_2
0.262463,0.467214,c0,Cluster_1
0.263855,0.63973,c0,Cluster_0
0.267414,0.530829,c0,Cluster_2
0.258114,0.397273,c0,Cluster_1
0.313989,0.398674,c0,Cluster_2
0.285334,0.547039,c0,Cluster_2
0.21389,0.641509,c0,Cluster_0
0.260562,0.590583,c0,Cluster_0
0.23285,0.384887,c0,Cluster_2
0.24242,0.3034,c0,Cluster_2
0.202954,0.657509,c0,Cluster_0
0.246157,0.442855,c0,Cluster_1
0.30368,0.515123,c0,Cluster_1
0.301092,0.457265,c0,Cluster_1
0.230645,0.469063,c0,Cluster_1
0.237112,0.382997,c0,Cluster_2
0.270477,0.327046,c0,Cluster_2
0.237403,0.455394,c0,Cluster_1
0.305837,0.458191,c0,Cluster_1
0.238626,0.288048,c0,Cluster_2
0.285107,0.551643,c0,Cluster_2
0.279472,0.479025,c0,Cluster_1
0.289543,0.604832,c0,Cluster_0
0.305062,0.462763,c0,Cluster_1
0.294634,0.51532,c0,Cluster_1
0.300952,0.431618,c0,Cluster_1
0.241048,0.344741,c0,Cluster_2
0.289697,0.510551,c0,Cluster_1
0.290335,0.416289,c0,Cluster_1
0.260115,0.558357,c0,Cluster_2
0.319293,0.28712,c0,Cluster_2
0.30435,0.596199,c0,Cluster_0
0.299872,0.497729,c0,Cluster_1
0.283969,0.408758,c0,Cluster_1
0.263745,0.502529,c0,Cluster_1
0.29105,0.409325,c0,Cluster_1
0.265,0.538287,c0,Cluster_2
0.263038,0.470848,c0,Cluster_1
0.276736,0.52929,c0,Cluster_2
0.278049,0.556253,c0,Cluster_0
0.24299,0.356428,c0,Cluster_2
0.316162,0.252492,c0,Cluster_2
0.234169,0.425515,c0,Cluster_1
0.213967,0.243652,c0,Cluster_2
0.285219,0.61122,c0,Cluster_0
0.290982,0.478011,c0,Cluster_1
0.318966,0.584288,c0,Cluster_0
0.33888,0.472378,c0,Cluster_1
0.248405,0.489775,c0,Cluster_1
0.320354,0.428459,c0,Cluster_1
0.293418,0.580883,c0,Cluster_0
0.284391,0.336408,c0,Cluster_2
0.27997,0.319047,c0,Cluster_2
0.272953,0.402593,c0,Cluster_1
0.216612,0.358026,c0,Cluster_2
0.285329,0.394396,c0,Cluster_2
0.265367,0.376376,c0,Cluster_2
0.294352,0.317593,c0,Cluster_2
0.309723,0.656887,c0,Cluster_0
0.275646,0.391982,c0,Cluster_2
0.255869,0.488506,c0,Cluster_1
0.276386,0.579287,c0,Cluster_0
0.286391,0.448014,c0,Cluster_1
0.31125,0.485451,c0,Cluster_1
0.285771,0.349191,c0,Cluster_2
0.284118,0.405113,c0,Cluster_1
0.345162,0.37737,c0,Cluster_2
0.266767,0.261731,c0,Cluster_2
0.216657,0.456255,c0,Cluster_1
0.261627,0.457208,c0,Cluster_1
0.271422,0.363639,c0,Cluster_2
0.276615,0.320094,c0,Cluster_2
0.26719,0.597276,c0,Cluster_0
0.276764,0.491578,c0,Cluster_1
0.36156,0.44564,c0,Cluster_1
0.310821,0.291109,c0,Cluster_2
0.245249,0.317902,c0,Cluster_2
0.294551,0.478863,c0,Cluster_1
0.28929,0.363199,c0,Cluster_2
0.246226,0.186177,c0,Cluster_2
0.21738,0.629081,c0,Cluster_0
0.257083,0.52296,c0,Cluster_1
0.252474,0.422673,c0,Cluster_1
0.25109,0.550925,c0,Cluster_2
0.218684,0.076589,c0,Cluster_0
0.275551,0.396868,c0,Cluster_2
0.280239,0.526177,c0,Cluster_2
0.27781,0.571241,c0,Cluster_0
0.347825,0.413116,c0,Cluster_1
0.261423,0.391247,c0,Cluster_2
0.265823,0.249937,c0,Cluster_2
0.277004,0.421507,c0,Cluster_1
0.284182,0.577119,c0,Cluster_0
0.237479,0.442359,c0,Cluster_1
0.235391,0.414846,c0,Cluster_1
0.307812,0.506422,c0,Cluster_1
0.243898,0.519722,c0,Cluster_1
0.242503,0.144702,c0,Cluster_2
0.300528,0.650333,c0,Cluster_0
0.263894,0.323783,c0,Cluster_2
0.245814,0.281137,c0,Cluster_2
0.302173,0.464677,c0,Cluster_1
0.307921,0.477532,c0,Cluster_1
0.26599,0.573495,c0,Cluster_0
0.295117,0.396587,c0,Cluster_2
0.260352,0.38239,c0,Cluster_2
0.285602,0.590272,c0,Cluster_0
0.332537,0.524337,c0,Cluster_2
0.283534,0.54316,c0,Cluster_2
0.285318,0.305842,c0,Cluster_2
0.290437,0.526106,c0,Cluster_2
0.279751,0.334668,c0,Cluster_2
0.236003,0.606565,c0,Cluster_0
0.334288,0.494684,c0,Cluster_1
0.28396,0.418088,c0,Cluster_1
0.247961,0.433131,c0,Cluster_1
0.181777,0.374313,c0,Cluster_2
0.210176,0.614649,c0,Cluster_0
0.311277,0.383436,c0,Cluster_2
0.259926,0.385245,c0,Cluster_2
0.291344,0.536074,c0,Cluster_2
0.257599,0.373212,c0,Cluster_2
0.298656,0.456364,c0,Cluster_1
0.261158,0.505889,c0,Cluster_1
0.328266,0.592842,c0,Cluster_0
0.337166,0.389383,c0,Cluster_2
0.200749,0.268943,c0,Cluster_2
0.224324,0.490046,c0,Cluster_1
0.332703,0.417729,c0,Cluster_1
0.291358,0.361709,c0,Cluster_2
0.273274,0.40172,c0,Cluster_1
0.300101,0.319522,c0,Cluster_2
0.267863,0.263644,c0,Cluster_2
0.195684,0.310441,c0,Cluster_2
0.262026,0.429151,c0,Cluster_1
0.300109,0.384155,c0,Cluster_2
0.279573,0.252369,c0,Cluster_2
0.290325,0.36682,c0,Cluster_2
0.256016,0.385952,c0,Cluster_2
0.29021,0.400452,c0,Cluster_2
0.313909,0.379967,c0,Cluster_2
0.266372,0.714723,c0,Cluster_0
0.231364,0.71108,c0,Cluster_0
0.336367,0.488132,c0,Cluster_1
0.272227,0.493295,c0,Cluster_1
0.265802,0.655782,c0,Cluster_0
0.27389,0.495297,c0,Cluster_1
0.24154,0.621701,c0,Cluster_0
0.32937,0.375104,c0,Cluster_2
0.251913,0.603509,c0,Cluster_0
0.305857,0.643947,c0,Cluster_0
0.303884,0.334806,c0,Cluster_2
0.265894,0.468621,c0,Cluster_1
0.267986,0.335384,c0,Cluster_2
0.308026,0.384879,c0,Cluster_2
0.25895,0.548218,c0,Cluster_2
0.259292,0.249675,c0,Cluster_2
0.286587,0.471301,c0,Cluster_1
0.265803,0.349587,c0,Cluster_2
0.279609,0.128971,c0,Cluster_2
0.290047,0.832508,c0,Cluster_0
0.262385,0.446189,c0,Cluster_1
0.274436,0.481559,c0,Cluster_1
0.256403,0.442984,c0,Cluster_1
0.296054,0.524798,c0,Cluster_2
0.255711,0.50354,c0,Cluster_1
0.229546,0.462553,c0,Cluster_1
0.280672,0.366757,c0,Cluster_2
0.22694,0.344048,c0,Cluster_2
0.232316,0.211999,c0,Cluster_2
0.232955,0.503694,c0,Cluster_1
0.285147,0.481713,c0,Cluster_1
0.314552,0.259503,c0,Cluster_2
0.304018,0.519358,c0,Cluster_1
0.27715,0.481233,c0,Cluster_1
0.283313,0.839605,c0,Cluster_0
0.281514,0.530043,c0,Cluster_2
0.207229,0.468672,c0,Cluster_1
0.272228,0.702156,c0,Cluster_0
0.262336,0.423827,c0,Cluster_1
0.25699,0.409733,c0,Cluster_1
0.23148,0.307767,c0,Cluster_2
0.246884,0.395105,c0,Cluster_2
0.249561,0.447214,c0,Cluster_1
0.25838,0.40119,c0,Cluster_1
0.301751,0.558487,c0,Cluster_0
0.301358,0.563331,c0,Cluster_0
0.223568,0.432965,c0,Cluster_1
0.255833,0.492245,c0,Cluster_1
0.286823,0.328854,c0,Cluster_2
0.32495,0.444772,c0,Cluster_1
0.31239,0.445025,c0,Cluster_1
0.303439,0.498363,c0,Cluster_1
0.300557,0.399155,c0,Cluster_2
0.252832,0.449359,c0,Cluster_1
0.263182,0.652705,c0,Cluster_0
0.236579,0.351618,c0,Cluster_2
0.31746,0.54794,c0,Cluster_0
0.265907,0.479188,c0,Cluster_1
0.277788,0.523436,c0,Cluster_1
0.264294,0.602968,c0,Cluster_0
0.267546,0.450309,c0,Cluster_1
0.284583,0.462017,c0,Cluster_1
0.280965,0.335439,c0,Cluster_2
0.213465,0.202599,c0,Cluster_2
0.309577,0.453711,c0,Cluster_1
0.233265,0.405086,c0,Cluster_1
0.274269,0.539046,c0,Cluster_2
0.304261,0.230671,c0,Cluster_2
0.263467,0.449791,c0,Cluster_1
0.284902,0.550536,c0,Cluster_2
0.32613,0.45019,c0,Cluster_1
0.346455,0.444216,c0,Cluster_1
0.292284,0.530486,c0,Cluster_2
0.301086,0.384209,c0,Cluster_2
0.269515,0.484947,c0,Cluster_1
0.253101,0.442354,c0,Cluster_1
0.25153,0.558431,c0,Cluster_2
0.305051,0.437656,c0,Cluster_1
0.279088,0.631727,c0,Cluster_0
0.31325,0.339119,c0,Cluster_2
0.253933,0.37356,c0,Cluster_2
0.230295,0.449072,c0,Cluster_1
0.236903,0.25286,c0,Cluster_2
0.317092,0.536432,c0,Cluster_2
0.252236,0.494402,c0,Cluster_1
0.304408,0.460855,c0,Cluster_1
0.309926,0.474305,c0,Cluster_1
0.22941,0.397227,c0,Cluster_1
0.296506,0.426273,c0,Cluster_1
0.251575,0.487702,c0,Cluster_1
0.324832,0.513144,c0,Cluster_1
0.215447,0.488344,c0,Cluster_1
0.232506,0.34801,c0,Cluster_2
0.28364,0.64497,c0,Cluster_0
0.252086,0.48743,c0,Cluster_1
0.210454,0.418926,c0,Cluster_1
0.257626,0.578964,c0,Cluster_0
0.243127,0.46248,c0,Cluster_1
0.297583,0.403575,c0,Cluster_1
0.275485,0.376737,c0,Cluster_2
0.256054,0.29436,c0,Cluster_2
0.21757,0.397478,c0,Cluster_1
0.24591,0.300631,c0,Cluster_2
0.268679,0.510373,c0,Cluster_1
0.338519,0.469854,c0,Cluster_1
0.321957,0.546448,c0,Cluster_0
0.270142,0.560193,c0,Cluster_0
0.280116,0.391376,c0,Cluster_2
0.241481,0.502921,c0,Cluster_1
0.212263,0.304506,c0,Cluster_2
0.290725,0.521318,c0,Cluster_1
0.285344,0.41257,c0,Cluster_1
0.236503,0.414757,c0,Cluster_1
0.280429,0.455303,c0,Cluster_1
0.270135,0.505593,c0,Cluster_1
0.205532,0.37015,c0,Cluster_2
0.28706,0.325032,c0,Cluster_2
0.275481,0.266083,c0,Cluster_2
0.276171,0.428912,c0,Cluster_1
0.320001,0.450512,c0,Cluster_1
0.275351,0.447243,c0,Cluster_1
0.280991,0.606025,c0,Cluster_0
0.349862,0.79665,c0,Cluster_0
0.249836,0.38119,c0,Cluster_2
0.256895,0.327344,c0,Cluster_2
0.263279,0.313014,c0,Cluster_2
0.277659,0.395857,c0,Cluster_2
0.288072,0.436195,c0,Cluster_1
0.255776,0.3113,c0,Cluster_2
0.26681,0.385123,c0,Cluster_2
0.250061,0.594722,c0,Cluster_0
0.274547,0.460735,c0,Cluster_1
0.278622,0.371786,c0,Cluster_2
0.335196,0.518809,c0,Cluster_2
0.242692,0.386052,c0,Cluster_2
0.285659,0.599217,c0,Cluster_0
0.271506,0.486141,c0,Cluster_1
0.24201,0.514941,c0,Cluster_1
0.272629,0.467783,c0,Cluster_1
0.262138,0.256298,c0,Cluster_2
0.315041,0.597448,c0,Cluster_0
0.24793,0.532014,c0,Cluster_2
0.320481,0.556334,c0,Cluster_0
0.335258,0.565535,c0,Cluster_0
0.237668,0.528929,c0,Cluster_1
0.256514,0.292345,c0,Cluster_2
0.290361,0.518192,c0,Cluster_1
0.279826,0.45977,c0,Cluster_1
0.25977,0.448305,c0,Cluster_1
0.273488,0.387539,c0,Cluster_2
0.302541,0.580576,c0,Cluster_0
0.320676,0.446903,c0,Cluster_1
0.32357,0.35439,c0,Cluster_2
0.263322,0.4774,c0,Cluster_1
0.182363,0.506163,c0,Cluster_1
0.207487,0.556399,c0,Cluster_2
0.262899,0.554402,c0,Cluster_2
0.235862,0.317919,c0,Cluster_2
0.317976,0.583264,c0,Cluster_0
0.220775,0.394546,c0,Cluster_1
0.250789,0.469818,c0,Cluster_1
0.260193,0.392559,c0,Cluster_2
0.217488,0.348817,c0,Cluster_2
0.278449,0.487291,c0,Cluster_1
0.282663,0.506341,c0,Cluster_1
0.243971,0.41715,c0,Cluster_1
0.341604,0.410659,c0,Cluster_1
0.224831,0.449684,c0,Cluster_1
0.287012,0.429114,c0,Cluster_1
0.272036,0.533777,c0,Cluster_2
0.290616,0.579143,c0,Cluster_0
0.338528,0.388865,c0,Cluster_2
0.208483,0.447035,c0,Cluster_1
0.21772,0.647103,c0,Cluster_0
0.251305,0.526925,c0,Cluster_1
0.255875,0.496097,c0,Cluster_1
0.318315,0.482289,c0,Cluster_1
0.239899,0.499039,c0,Cluster_1
0.29352,0.314407,c0,Cluster_2
0.292143,0.730159,c0,Cluster_0
0.350973,0.483572,c0,Cluster_1
0.32917,0.525088,c0,Cluster_2
0.224739,0.572569,c0,Cluster_0
0.272316,0.704612,c0,Cluster_0
0.226677,0.229972,c0,Cluster_2
0.233004,0.603118,c0,Cluster_0
0.250789,0.383632,c0,Cluster_2
0.278776,0.487063,c0,Cluster_1
0.318284,0.469511,c0,Cluster_1
0.272239,0.419027,c0,Cluster_1
0.288976,0.447748,c0,Cluster_1
0.276069,0.352538,c0,Cluster_2
0.313182,0.563004,c0,Cluster_0
0.288134,0.754672,c0,Cluster_0
0.22043,0.551346,c0,Cluster_2
0.307859,0.486272,c0,Cluster_1
0.258812,0.466043,c0,Cluster_1
0.267903,0.406874,c0,Cluster_1
0.264885,0.443966,c0,Cluster_1
0.269981,0.557552,c0,Cluster_0
0.239913,0.478531,c0,Cluster_1
0.279487,0.623172,c0,Cluster_0
0.283639,0.578464,c0,Cluster_0
0.296563,0.333447,c0,Cluster_2
0.274358,0.524298,c0,Cluster_1
0.270805,0.579143,c0,Cluster_0
0.206085,0.381428,c0,Cluster_2
0.279642,0.370016,c0,Cluster_2
0.273736,0.349393,c0,Cluster_2
0.263975,0.52242,c0,Cluster_1
0.230792,0.578135,c0,Cluster_0
0.284717,0.363323,c0,Cluster_2
0.262882,0.391025,c0,Cluster_2
0.226429,0.281644,c0,Cluster_2
0.310357,0.496399,c0,Cluster_1
0.291684,0.452251,c0,Cluster_1
0.250637,0.461195,c0,Cluster_1
0.228073,0.456108,c0,Cluster_1
0.290713,0.599309,c0,Cluster_0
0.266366,0.493332,c0,Cluster_1
0.235797,0.356357,c0,Cluster_2
0.291687,0.670027,c0,Cluster_0
0.294489,0.399489,c0,Cluster_2
0.278445,0.581722,c0,Cluster_0
0.291583,0.358866,c0,Cluster_2
0.2938,0.539321,c0,Cluster_2
0.282071,0.382878,c0,Cluster_2
0.197441,0.573038,c0,Cluster_2
0.277121,0.404552,c0,Cluster_1
0.220114,0.35664,c0,Cluster_2
0.306638,0.603254,c0,Cluster_0
0.229074,0.63471,c0,Cluster_0
0.310434,0.58268,c0,Cluster_0
0.243671,0.327619,c0,Cluster_2
